id_code,model,method,degradation,level,variant,stability,insertion_auc
81371b0c01ad,resnet50,gradcam,blur,high,raw,0.5937016428432356,0.6651091148455938
81371b0c01ad,resnet50,gradcam,blur,high,clahe,0.18818571572606316,0.25801140964031216
81371b0c01ad,resnet50,gradcam,blur,high,genai,0.7890705613072944,0.6272198051214218
81371b0c01ad,resnet50,gradcam,exposure,low,raw,0.9318110159843067,0.9128798445065816
81371b0c01ad,resnet50,gradcam,exposure,low,clahe,0.918955036670604,0.905210010210673
81371b0c01ad,resnet50,gradcam,exposure,low,genai,0.9256163012649821,0.8957201421260833
81371b0c01ad,resnet50,gradcam,exposure,mid,raw,0.8487762621193635,0.868147482474645
81371b0c01ad,resnet50,gradcam,exposure,mid,clahe,0.898450267388839,0.765477767586708
81371b0c01ad,resnet50,gradcam,exposure,mid,genai,0.8640032393409334,0.6669189328948656
81371b0c01ad,resnet50,gradcam,exposure,high,raw,0.8362740964573254,0.7821260809898377
81371b0c01ad,resnet50,gradcam,exposure,high,clahe,0.7146794798151566,0.40056954721609755
81371b0c01ad,resnet50,gradcam,exposure,high,genai,0.8056734344873089,0.6175966396927833
81371b0c01ad,resnet50,gradcam,noise,low,raw,0.8729223111129883,0.7931825906038285
81371b0c01ad,resnet50,gradcam,noise,low,clahe,0.8669066020348902,0.8008555432160694
81371b0c01ad,resnet50,gradcam,noise,low,genai,0.8219840582218791,0.7298253575960796
81371b0c01ad,resnet50,gradcam,noise,mid,raw,0.7786523122642423,0.6104060759147008
81371b0c01ad,resnet50,gradcam,noise,mid,clahe,0.8123242688248814,0.4098785703380901
81371b0c01ad,resnet50,gradcam,noise,mid,genai,0.8338385857700987,0.5840845162669818
81371b0c01ad,resnet50,gradcam,noise,high,raw,0.46498146216637176,0.6817286024490992
81371b0c01ad,resnet50,gradcam,noise,high,clahe,0.642743966374034,0.33042363822460175
81371b0c01ad,resnet50,gradcam,noise,high,genai,0.652631882569966,0.5475256259242693
94111ed3d276,resnet50,gradcam,blur,low,raw,0.33431935961903964,0.1571502404908339
94111ed3d276,resnet50,gradcam,blur,low,clahe,0.0,0.044662837684154515
94111ed3d276,resnet50,gradcam,blur,low,genai,0.24082726757307737,0.12839674477775892
94111ed3d276,resnet50,gradcam,blur,mid,raw,0.15532812372318358,0.2367625221610069
94111ed3d276,resnet50,gradcam,blur,mid,clahe,0.03253741831555366,0.07908267571280399
94111ed3d276,resnet50,gradcam,blur,mid,genai,0.4283852168712902,0.2770815715193748
94111ed3d276,resnet50,gradcam,blur,high,raw,-0.11505176248292659,0.2211485755940278
94111ed3d276,resnet50,gradcam,blur,high,clahe,0.3986136451217044,0.09622395367672047
94111ed3d276,resnet50,gradcam,blur,high,genai,-0.05480265438108348,0.25180909099678195
94111ed3d276,resnet50,gradcam,exposure,low,raw,0.884140217586416,0.3128102444112301
94111ed3d276,resnet50,gradcam,exposure,low,clahe,0.15686436030543507,0.05709633653362592
94111ed3d276,resnet50,gradcam,exposure,low,genai,0.2344834351784821,0.24672461027900378
94111ed3d276,resnet50,gradcam,exposure,mid,raw,0.6946534754442696,0.2906824788699547
94111ed3d276,resnet50,gradcam,exposure,mid,clahe,-0.07575485301979283,0.05503640292833249
94111ed3d276,resnet50,gradcam,exposure,mid,genai,0.5752624145391882,0.17140915232400097
94111ed3d276,resnet50,gradcam,exposure,high,raw,0.22933721901235363,0.1344720338160793
94111ed3d276,resnet50,gradcam,exposure,high,clahe,0.0,0.029038964677602055
94111ed3d276,resnet50,gradcam,exposure,high,genai,-0.32584290034579894,0.0674675792455673
94111ed3d276,resnet50,gradcam,noise,low,raw,0.518708555091639,0.21012209455172218
94111ed3d276,resnet50,gradcam,noise,low,clahe,0.26558810774170427,0.05953093754748503
94111ed3d276,resnet50,gradcam,noise,low,genai,0.41463232346672313,0.17364585747321445
94111ed3d276,resnet50,gradcam,noise,mid,raw,0.23085256087500558,0.08920306848982969
94111ed3d276,resnet50,gradcam,noise,mid,clahe,0.14736217998637324,0.07466039545834065
94111ed3d276,resnet50,gradcam,noise,mid,genai,0.19040048247742808,0.0863948912670215
94111ed3d276,resnet50,gradcam,noise,high,raw,0.36331486267056606,0.08453362037738166
94111ed3d276,resnet50,gradcam,noise,high,clahe,0.25952171552474895,0.0768632663724323
94111ed3d276,resnet50,gradcam,noise,high,genai,0.1176089581564296,0.06553589794784784
4a0890b08532,resnet50,gradcam,blur,low,raw,0.8161158743913759,0.2863198685149352
4a0890b08532,resnet50,gradcam,blur,low,clahe,0.5408276089754952,0.13025970881183943
4a0890b08532,resnet50,gradcam,blur,low,genai,0.4051637931756888,0.3434324373801549
