id_code,model,method,degradation,level,variant,stability,insertion_auc
904b03ad5594,resnet50,gradcam,exposure,mid,swinir_gan,0.06940575101287019,0.3431089927752813
904b03ad5594,resnet50,gradcam,exposure,mid,ddpm,0.2079886364315327,0.09293937608599662
904b03ad5594,resnet50,gradcam,exposure,mid,ddpm_path,0.3313809499120864,0.5849966223041216
904b03ad5594,resnet50,gradcam,exposure,high,raw,0.26926174305551565,0.353307023147742
904b03ad5594,resnet50,gradcam,exposure,high,clahe,0.17476612677440445,0.1666798831274112
904b03ad5594,resnet50,gradcam,exposure,high,genai,0.11757463785969355,0.26625245362520217
904b03ad5594,resnet50,gradcam,exposure,high,cold_diff,0.39012674185332846,0.42925713360309603
904b03ad5594,resnet50,gradcam,exposure,high,swinir_gan,0.1229815352449227,0.3757574975490569
904b03ad5594,resnet50,gradcam,exposure,high,ddpm,0.26240932802198164,0.09046879621843497
904b03ad5594,resnet50,gradcam,exposure,high,ddpm_path,0.19609956511173468,0.31431781103213635
904b03ad5594,resnet50,gradcam,noise,low,raw,0.4413341191113951,0.4842962662378947
904b03ad5594,resnet50,gradcam,noise,low,clahe,0.2747757049348205,0.30392265679935615
904b03ad5594,resnet50,gradcam,noise,low,genai,0.5399696660166922,0.7105822727084159
904b03ad5594,resnet50,gradcam,noise,low,cold_diff,0.3196307302387961,0.1295874174684286
904b03ad5594,resnet50,gradcam,noise,low,swinir_gan,0.23324464463768346,0.3902647589643796
904b03ad5594,resnet50,gradcam,noise,low,ddpm,0.4366373059174604,0.06150247752666474
904b03ad5594,resnet50,gradcam,noise,low,ddpm_path,0.41977515082090733,0.6876518130302429
904b03ad5594,resnet50,gradcam,noise,mid,raw,0.36838644642963153,0.13992824529608086
904b03ad5594,resnet50,gradcam,noise,mid,clahe,0.050488832293079926,0.09768219627439977
904b03ad5594,resnet50,gradcam,noise,mid,genai,0.5287746837488375,0.5221127256751059
904b03ad5594,resnet50,gradcam,noise,mid,cold_diff,-0.09699690621792033,0.05277586753169696
904b03ad5594,resnet50,gradcam,noise,mid,swinir_gan,0.2387351713538645,0.12392811253666877
904b03ad5594,resnet50,gradcam,noise,mid,ddpm,0.30680409783866047,0.08812685670952003
904b03ad5594,resnet50,gradcam,noise,mid,ddpm_path,0.1724518527415615,0.33378116289774573
904b03ad5594,resnet50,gradcam,noise,high,raw,0.0659691472522994,0.07728734264771144
904b03ad5594,resnet50,gradcam,noise,high,clahe,-0.034966848582141594,0.12047916688024997
904b03ad5594,resnet50,gradcam,noise,high,genai,0.03296712704049181,0.3780759528279304
904b03ad5594,resnet50,gradcam,noise,high,cold_diff,-0.47174032237074204,0.052516018118088446
904b03ad5594,resnet50,gradcam,noise,high,swinir_gan,0.16343655070015126,0.11336394051710764
904b03ad5594,resnet50,gradcam,noise,high,ddpm,-0.21208927916346013,0.08779789631565411
904b03ad5594,resnet50,gradcam,noise,high,ddpm_path,0.37860659356476,0.09019190954665343
ccea49708830,resnet50,gradcam,blur,low,raw,0.33167515818106136,0.9132596085468928
ccea49708830,resnet50,gradcam,blur,low,clahe,0.23764698918830973,0.8789276868104935
